"MEXICHEM SAB de CV "," 							Juan&nbsp;del Valle Perochena",44,2011,"                                 Chairman of the Board"," 					 							Eng. Juan Pablo del Valle Perochena serves as Chairman of the Board of Mexichem, S.A.B. de C.V. since April 14, 2011. He has been on the Company's Board since 2002. He has also worked at Telefonos de Mexico and Grupo Empresarila Kaluz and he is experienced in merger and acquisitions and in the real state estate sector. Moreover, he acts as Board Member of Mexalit SA de CV, Banco Ve Por Mas SA de CV and Pochteca Materias Primas SA de CV. He holds a degree in Industrial Engineering from Universidad Anahuac and a Masters degree in Business Administration from the Harvard University."
"Newmont Mining Corp"," 							Gregory&nbsp;Boyce",62,2015,"                                 Independent Director"," 					 							Mr. Gregory H. Boyce is Independent Director of the Company. Mr. Boyce retired Executive Chairman of Peabody Energy Corporation from 2007 to 2015. Mr. Boyce joined Peabody in 2003 as Chief Operating Officer, and served as Chief Executive Officer from 2006 to 2015. Prior to his service with Peabody, Mr. Boyce served in various executive roles with Rio Tinto Group from 1989 to 2003."
"Newmont Mining Corp"," 							Bruce&nbsp;Brook",62,2011,"                                 Independent Director"," 					 							Mr. Bruce Robert Brook serves as Independent Director of the Company. He currently serves as Chairman for Programmed Group and as a Director for CSL Limited. He served as a Director of Boart Longyear from 2007 to 2015. In addition, Mr. Brook retired in 2012 after six years of service as a member of the Financial Reporting Council in Australia, an agency of the Australian Commonwealth which oversees the work of the Accounting Standards Board and the Auditing Standards Board, and advises the Australian Government on matters relating to corporate regulation. In 2013 Mr. Brook was appointed to the Director Advisory Panel of the Australian Securities and Investment Commission, the Australian Corporate Regulator."
"Newmont Mining Corp"," 							J. Kofi&nbsp;Bucknor",61,2012,"                                 Independent Director"," 					 							Mr. J. Kofi Bucknor is Independent Director of the Company. He was Chief Executive Officer of J. Kofi Bucknor & Associates, a Ghanaian corporate finance advisory and propriety investing firm established in 2000. Former Treasurer of the African Development Bank, former Executive Director, Lehman Brothers, former Managing Director of CAL Merchant Bank, Ghana, former Vice President, Chemical Bank, former Chairman of Ghana’s Investment Advisory Committee and former Chairman of the Ghana Stock Exchange. Mr. Bucknor’s interests in Ghana include investments in fishing and telecommunications. Managing Partner of Kingdom Africa Management (and its’ predecessor Kingdom Zephyr Africa Management), a private equity fund manager from 2003 to 2016."
"Newmont Mining Corp"," 							Vincent&nbsp;Calarco",74,2016,"                                 Independent Director"," 					 							Mr. Vincent A. Calarco is an Independent Director of the Company. He was Non-Executive Chairman of Newmont Mining Corporation from 2008 through the 2016 Annual Meeting of Stockholders. Former Chairman of Crompton Corporation (now known as Chemtura Corporation), a specialty chemical company, having served in that position from 1996 to 2004. President and Chief Executive Officer thereof from 1985 to 2004."
"Newmont Mining Corp"," 							Joseph&nbsp;Carrabba",64,2007,"                                 Independent Director"," 					 							Mr. Joseph A. Carrabba is an Independent Director of the Company. He retired Chairman, President and Chief Executive Officer of Cliffs Natural Resources Inc., formerly Cleveland-Cliffs Inc., from May 2007 to November 2013. Served as Cliffs Natural Resources Inc.’s President and Chief Executive Officer from 2006 to 2007 and as President and Chief Operating Officer from 2005 to 2006. Previously served as President and Chief Operating Officer of Diavik Diamond Mines, Inc. from 2003 to 2005."
"Newmont Mining Corp"," 							Veronica&nbsp;Hagen",71,2005,"                                 Independent Director"," 					 							Ms. Veronica M. Hagen is an Independent Director of the Company. She was Chief Executive Officer of Polymer Group, Inc. from April 2007 through August 2013. President and Chief Executive Officer of Sappi Fine Paper North America from 2004 to 2007. Executive positions with Alcoa, Inc. from 1998 to 2004, including Vice President and Chief Customer Officer from 2003 to 2004 and President, Alcoa Engineered Products from 2001 to 2003."
"Newmont Mining Corp"," 							Jane&nbsp;Nelson",56,2011,"                                 Independent Director"," 					 							Ms. Jane Nelson is Independent Director of the Company. Ms. Nelson is Founding Director of the Corporate Responsibility Initiative at Harvard Kennedy School, and a nonresident senior fellow at the Brookings Institution. A former senior associate of the Programme for Sustainability Leadership at Cambridge University and former Director at the International Business Leaders Forum from 1993 to 2009, and a senior advisor until 2013."
"Newmont Mining Corp"," 							Julio&nbsp;Quintana",57,2015,"                                 Independent Director"," 					 							Mr. Julio M. Quintana is Independent Director of the company. He was retired President and Chief Executive Officer of Tesco Corporation from September 2005 to December 2014 and as a Director from September 2004 to May 2015. Served as Tesco’s Executive Vice President and Chief Operating Officer from 2004 to 2005. Served in various executive roles for Schlumberger Technology Corporation from 1999 to 2004. Prior to Schlumberger, Mr. Quintana spent nearly 20 years in the oil and gas exploration and production business in various operational roles for Unocal Corporation."
"Newmont Mining Corp"," 							Meredith&nbsp;Bandy",null,2015,"                                 Vice President - Investor Relations"," 					 							"
"Nordea Bank AB"," 							Bjorn&nbsp;Wahlroos",65,2011,"                                 Chairman of the Board"," 					 							Mr. Bjorn Wahlroos has been Chairman of the Board of Directors of Nordea Bank AB since March 24, 2011. He previously served as Vice Chairman of the Board of the Company since 2009. He has been Member of the Board of Directors of the Company since April 3, 2008. He also serves as Member of the Nominating and Remuneration Committees of the Company. He previously served as the Company's Vice Chairman of the Board of Directors from 2009. He was also Group Chief Executive Officer (CEO) and President of Sampo plc from 2001 until 2009. He was Chairman of the Board of Directors at Sampo Bank Plc from 2005 until 2007, and held the same position at Mandatum Bank plc from 1998 to 2000. He was President of Mandatum & Co Ltd from 1992 to 1997. During the period between 1985 and 1992, he held various positions within Union Bank of Finland, including Executive Vice President and Member of the Executive Committee between 1989 and 1992. He was Visiting Associate Professor in Managerial Economics and Decision Sciences at Kellogg Graduate School of Management at the Northwestern University from 1983 to 1984, Visiting Assistant Professor of Economics at Brown University from 1980 to 1981, Professor and Acting Professor of Economics at the Swedish School of Economics from 1979 to 1985, and Acting Lecturer and Assistant Professor in Finance at the Swedish School of Economics from 1974 to 1979. He has other appointments, such Member of the Board of Directors at several charities, including the Finnish Business and Policy Forum EVA/ETLA and the Mannerheim Foundation. He is also Chairman of Hanken School of Economics. He holds a Doctorate in Philosophy degree in Economics from HANKEN-Svenska Handelshogskolan from 1979. He also holds a Master of Science and a Bachelor of Science degree in Economics from Helsingin kauppakorkeakoulu from 1975 and 1974, respectively."
"Nordea Bank AB"," 							Casper&nbsp;von Koskull",57,2015,"                                 President, Group Chief Executive Officer, Member of the Group Executive Management"," 					 							Mr. Casper von Koskull has been President, Group Chief Executive Officer and Member of the Group Executive Management of Nordea Bank AB since November 1, 2015. He served as Member of the Group Executive Management, Executive Vice President and Head of Wholesale Banking of Nordea Bank AB until November 1, 2015. He was Head of Wholesale Banking from 2011 until 2015. Between September 1, 2010 and 2011 he also served Head of Corporate Merchant Banking and Capital Markets of Nordea Bank AB. He was previously Managing Director and Partner of Goldman Sachs International in London, as well as Head of Nordic Investment Banking from 2006 to 2010. Between 2002 and 2006, he acted as Head of European Technology Banking at Goldman Sachs in London, and from 1998 to 2002, he was Managing Director for Nordic Mergers and Acquisitions at the same company. Between 1994 and 1998, he served as Managing Director for Nordic Investment Banking at UBS in London. From 1992 to 1994, he was Head of Derivatives Marketing and Structuring for German Corporate Clients at Citibank in Frankfurt. From 1990 to 1992, he was Director of Citibank in New York; from 1987 until 1990, he was Head of Nordic Corporate Coverage of Citibank in London, and from 1984 to 1987, he was Account Manager of Citibank in Helsinki. He obtained a Master of Science degree in Economics from Helsingin kauppakorkeakoulu in 1985. He also completed the Program for Management Development (PMD) from Harvard Business School from 1991."
"Nordea Bank AB"," 							Torsten&nbsp;Jorgensen",52,2015,"                                 Deputy Group Chief Executive Officer, Group Chief Operating Officer, Member of the Group Executive Management"," 					 							Mr. Torsten Hagen Jorgensen has been Deputy Group Chief Executive Officer, Group Chief Operating Officer, and Member of the Group Executive Management of Nordea Bank AB since November 1, 2015. He served as Member of Group Executive Management, Executive Vice President, Group Chief Financial Officer, Head of Group Corporate Centre of Nordea Bank AB until November 1, 2015. He was appointed Chief Financial Officer and Head of Group Corporate Centre of Nordea Bank AB on January 16, 2013 and has served as Member of Group Executive Management, Executive Vice President since June 2011. He also served as Head of Group Operations and Head of Other Lines of Business of Nordea Bank AB as from June 2011. From 2009, he has served in Nordea Bank AB as Head of Group Treasury. Between 2007 and 2009, he served at Nordea Bank AB as Head of Group Strategy. From 2005 until 2007, he served at Nordea Asset Management & Life as Head of Business Strategy. From 2002 until 2005, he was Director of Corporate Finance, Copenhagen. Between 2000 and 2002, he was Co-founder and Director of FirstPrivate A/S. From 1999 until 2000, he served at BG Bank A/S as Head of Corporate Finance. Between 1997 and 1999, he was Head of Equity Research at BG Bank A/S. He served at Nykredit Holding A/S between 1995 and 1997. Additionally, he served at Gudme Raaschou Bankaktieselskab and at Provinsbanken A/S. He holds a Master of Science degree in Economics."
"Nordea Bank AB"," 							Lars&nbsp;Nordstrom",74,2017,"                                 Independent Deputy Chairman of the Board"," 					 							Mr. Lars G. Nordstrom has been Independent Deputy Chairman of the Board of Nordea Bank AB since March 16, 2017. He has been Independent Member of the Board of Directors at the Company since 2003. He is Member of the Company's Risk Committee. He acted as President and Chief Executive Officer (CEO) of the Company from 2002 to April 13, 2007. He is currently Chairman of the Board of Directors of Vattenfall AB and the Finnish-Swedish Chamber of Commerce, and Member of the Board of Directors of Viking Line Abp and the Swedish-American Chamber of Commerce and the Centre for Business and Policy Studies (SNS). He is Member of the Royal Swedish Academy of Engineering Sciences (IVA) and Honory Consul of Finland in Sweden. Previously, between 2008 and 2011, he served as President and Group Chief Executive officer (CEO) of Posten Norden AB. He was Member of the Board of Directors of TeliaSonera AB from 2004 to 2010, and Chairman of the Board of Directors of the Royal Swedish Opera from 2005 to 2009. He held various Executive Management positions within Nordea Group from 1993 to 2002, and within Skandinaviska Enskilda Banken from 1970 to 1993, including Executive Vice President in 1989. He studied Law at Uppsala University."
"Nordea Bank AB"," 							Heikki&nbsp;Ilkka",47,2016,"                                 Executive Vice President, Group Chief Financial Officer, Head of Group Finance and Business Control, Member of the Group Executive Management"," 					 							Mr. Heikki Ilkka has been Executive Vice President, Group Chief Financial Officer, Head of Group Finance and Business Control and Member of the Group Executive Management at Nordea Bank AB since January 1, 2016. He joined Nordea in April 2015 as head of Group Finance, following a long career with Ernst & Young. As of November 2015 he has led the Group Finance & Business Control unit within Group Corporate Centre."
"Nordea Bank AB"," 							Karen&nbsp;Tobiasen",52,2016,"                                 Chief People Officer, Member of the Group Executive Management"," 					 							Ms. Karen Tobiasen has been appointed Chief People Officer and Member of the Group Executive Management of Nordea Bank AB effective as of July 1, 2016. Karen comes most recently from a position as Chief HR Officer at Philips Lighting where she held the overall responsibility for HR & Transformation globally for Philips Lighting, a division within the Royal Philips Group. Prior to Philips Lighting Karen held a number of senior international roles at SAP EMEA, most recently as Senior Vice President, HR & Transformation."
"Nordea Bank AB"," 							Erik&nbsp;Ekman",48,2016,"                                 Executive Vice President, Head of Commercial and Business Banking, Member of the Group Executive Management"," 					 							Mr. Erik Ekman has been Executive Vice President, Head of Commercial and Business Banking and Member of the Group Executive Management at Nordea Bank AB since November 21, 2016. He was Executive Vice President, Head of Wholesale Banking and Member of the Group Executive Management in the Company from November 1, 2015. He has held several positions at Nordea Markets within Wholesale Banking since he joined Nordea in 2008. Most recently he held the position as Co-Head of Markets FICC."
"Nordea Bank AB"," 							Topi&nbsp;Manner",43,2016,"                                 Executive Vice President, Head of Personal Banking, Member of the Group Executive Management"," 					 							Mr. Topi Manner has been Executive Vice President, Head of Personal Banking and Member of the Group Executive Management of Nordea Bank AB since July 1, 2016. He no longer serves as Head of Banking in Finland and Baltics at the Company effective as of July 1, 2016. He has held this position since 2012. He has been with Nordea (formerly Merita) since 1998 and has had several leading positions within Retail Banking since then. He has since 2015 also been CEO of Nordea Bank Finland."
"Nordea Bank AB"," 							Martin&nbsp;Persson",42,2016,"                                 Executive Vice President, Head of Wholesale Banking, Member of the Group Executive Management"," 					 							Mr. Martin Persson has been Executive Vice President, Head of Wholesale Banking and Member of the Group Executive Management at Nordea Bank AB since November 21, 2016. He has held the position as Co-Head of Markets Equities since he joined Nordea in 2012."
"Nordea Bank AB"," 							Snorre&nbsp;Storset",45,2016,"                                 Executive Vice President, Head of Wealth Management, Member of the Group Executive Management"," 					 							Mr. Snorre Storset has been Executive Vice President, Head of Wealth Management and Member of the Group Executive Management at Nordea Bank AB since February 1, 2016. He has previously been Deputy Head of Wealth Management and Member of the Group Executive Management at Nordea Bank AB since November 1, 2015, and Chief Executive Officer of Nordea Bank Norge ASA from January 14, 2016. He has held the position as Head of Nordea Life & Pensions since 2012. He holds a Master of Science degree in Economics and Business Administration from Norwegian School of Economics, Bergen."
"Nordea Bank AB"," 							Matthew&nbsp;Elderfield",51,2016,"                                 Group Compliance Officer and Head of Group Compliance, Member of Group Executive Management"," 					 							Mr. Matthew Elderfield has been appointed Group Compliance Officer and Head of Group Compliance and a Member of Group Executive Management of Nordea Bank AB effective as of November 9, 2016. Mr. Matthew Elderfield was Global Head of Compliance at Lloyds Banking Group where his role covered all business areas, ie Retail, Wholesale and Wealth, and The Financial Crime unit. Prior to Lloyds Banking Group, he held a number of senior international regulatory roles, most recently as Deputy Governor of the Central Bank of Ireland when he also served as Deputy Chairman of the European Banking Authority and as a member of the Managing Board of the European Insurance and Occupational Pensions Authority. He holds a Bachelor of Science degree from the School of Foreign Service, Georgetown University in Foreign Service (1987), a M. Phil. degree from Trinity Hall, Cambridge University in International Relations (1988), and completed a Corporate Finance Program at London Business School (2011-2013)."
"Nordea Bank AB"," 							Julie&nbsp;Galbo",46,2017,"                                 Chief Risk Officer, Head of Group Risk Management and Control, Member of the Group Executive Management"," 					 							"
"Nordea Bank AB"," 							Pernille&nbsp;Erenbjerg",49,2017,"                                 Director"," 					 							"
"Nordea Bank AB"," 							Toni&nbsp;Madsen",58,2014,"                                 Director, Employee Representative"," 					 							Ms. Toni H. Madsen has served as Employee Representative on the Board of Directors of Nordea Bank AB since October 31, 2014. From May 1, 2014 until October 31, 2014, she was Deputy Employee Representative on the Board and served as Employee Representative on the Company’s Board of Directors from March 14, 2013."
"Nordea Bank AB"," 							Gerhard&nbsp;Olsson",39,2016,"                                 Director, Employee Representative"," 					 							"
"Nordea Bank AB"," 							Hans&nbsp;Riise",56,2015,"                                 Director, Employee Representative"," 					 							Mr. Hans Christian Riise has served as Employee Representative on the Board of Directors of Nordea Bank AB since October 31, 2015. From May 1, 2015 until October 31, 2015, he was Deputy Employee Representative on the Board and served as Employee Representative on the Company’s Board of Directors from March 14, 2013."
"Nordea Bank AB"," 							Kari&nbsp;Stadigh",62,2010,"                                 Director"," 					 							Mr. Kari Stadigh has been Member of Board of Directors at Nordea Bank AB since March 25, 2010. He has also been Chairman of the Company's Risk Committee. He is Group Chief Executive Officer (CEO) and President of Sampo plc. He is also Chairman of the Board of Directors at If P&C Insurance Holding AB (publ) and Mandatum Life Insurance Company Limited. He is also Member of the Board of The Federation of Finnish Financial Services, Nokia Corporation, Waypoint Group Holding Ltd and of Niilo Helander Foundation. Previously, he acted as Deputy CEO of Sampo plc from 2001 to 2009, as President of Sampo Life Insurance Company Ltd from 1999 to 2000, as President of Nova Life Insurance Company Ltd from 1996 to 1998, as President of Jaakko Poyry Group from 1991 to 1996, and as President of JP Finance Oy from 1985 to 1991. He holds a Master of Science degree in Engineering and a Bachelor of Business Administration degree."
"Nordea Bank AB"," 							Maria&nbsp;Varsellona",47,2017,"                                 Director"," 					 							"
"Nordea Bank AB"," 							Lars&nbsp;Wollung",56,2017,"                                 Director"," 					 							"
"Nordea Bank AB"," 							Robin&nbsp;Lawther",56,2014,"                                 Independent Director"," 					 							Ms. Robin Lawther has been Independent Member of the Board of Directors of Nordea Bank AB since March 20, 2014. She is also Member of the Company's Risk Committee. She has a Bachelor of Arts degree with Honors in Economics from the University of North Carolina at Chapel Hill and a Master of Science in Accounting and Finance from the London School of Economics. She worked for J.P. Morgan for the period from 1985 until 2012 in a number of senior positions, including Head of Wealth Management for Southeast USA (2011-2012), Head of Investment Banking for the Nordic Region (2007-2011) and Head of Mergers & Acquisitions Execution for European Financial Institutions (2005-2007). She is board member of UK Government Investments Limited."
"Nordea Bank AB"," 							Sarah&nbsp;Russell",55,2010,"                                 Independent Director"," 					 							Ms. Sarah Russell has been Independent Member of the Board of Directors at Nordea Bank AB since March 25, 2010. She has been Member of the Company's Audit Committee. She is also Chief Executive Officer (CEO) of Aegon Asset Management and Board member of several group companIES, Vice Chairman of the Supervisory Board of La Banque Postale Asset Management SA and Member of the Supervisory Board of Nederlandse Investeringsinstelling NV. Between 1994 and 2008, she held various positions within ABN AMRO from 2006 to 2008, she was Senior Executive Vice President and CEO of ABN AMRO Asset Management; from 2004 to 2005, she was Managing Director and Chief Financial Officer (CFO) of Wholesale Clients Business Unit; from 2002 to 2004, she was Global Head of Financial Markets Research and Global Head of Infrastructure Support; from 2000 until 2002, she was Business Manager to Senior Executive Vice President of Global Financial Markets; from 1998 to 2000, she was Director and Head of Corporate Sales Australia and New Zealand; from 1997 to 1998, she was Director and Head of Commodities in Sydney, and from 1994 to 1997, she was Associate Director and Director of Treasury Sales in Sydney. Between 1981 and 1994, she held various positions within Toronto Dominion Australia Limited in a number of Trading, Sales and Management roles in Financial Markets. She holds a Master of Applied Finance degree."
"Nordea Bank AB"," 							Silvija&nbsp;Seres",47,2015,"                                 Independent Director"," 					 							Ms. Silvija Seres has been Independent Member of the Board of Directors of Nordea Bank AB since March 19, 2015. She is also Member of the Company Audit Committee. She holds Master of Business Administration from INSEAD, Doctorate in Philosophy in Mathematical Science and Master of Science degree in Computer Science. She is also Board member of Enoro Holding AS, Academedia AB, Syncron AB, Eidsiva Energi AS, Norsk rikskringkasting AS, Oslo Business Region AS, Simula Research Laboratory AS, Transparency International Norge, Seema AS and Kavli Trust, as well as Chairman of the Board of Polyteknisk Forening. She is also Member of the Corporate Assembly (Nor. Bedriftsforsamlingen) and the Nomination Committee of Telenor ASA. Previously, she was Managing director of TechnoRocks AS (2011-2015), Director of Business Management at Microsoft Development Center, Norway (2008-2011), Vice President for Services Strategic Development, Product Marketing and Strategic Development at Fast Search & Transfer ASA (2004-2008), among others."
"Nordea Bank AB"," 							Birger&nbsp;Steen",51,2015,"                                 Independent Director"," 					 							Mr. Birger Steen has been Independent Member of the Board of Directors of Nordea Bank AB since March 19, 2015. He holds Master of Science degree in Computer Science from Norwegian Institute of Technology, Trondheim and Master of Business Administration from INSEAD. He is also CEO of Parallels Holdings Ltd. and Board Member of Schibsted ASA. He is Member of the Board of Trustees of the Nordic Heritage Museum in Seattle. Previously, he was Vice President of Worldwide SMB & Distribution at Microsoft Corporation (2009-2010), General Manager of Microsoft Russia (2004-2009), General Manager of Microsoft Norge (2004-2002), among others."
"Nordea Bank AB"," 							Rodney&nbsp;Alfven",null,null,"                                 Head of Investor Relations"," 					 							"
"Nu Skin Enterprises, Inc."," 							Steven&nbsp;Lund",63,2012,"                                 Executive Chairman of the Board"," 					 							Mr. Steven J. Lund serves as Executive Chairman of the Board of the company. Mr. Lund previously served as Vice Chairman of the Board from 2006 to 2012. Mr. Lund served as President, Chief Executive Officer and a director of our company from 1996, when our company went public, until 2003, when he took a three-year leave of absence. Mr. Lund was a founding stockholder of our company. Mr. Lund is a trustee of the Force for Good Foundation, a charitable organization that our company established in 1996 to help encourage and drive the philanthropic efforts of our company, its employees, its sales force and its customers to enrich the lives of others. Mr. Lund worked as an attorney in private practice prior to joining our company as Vice President and General Counsel. He received a B.A. degree from Brigham Young University and a J.D. degree from Brigham Young University's J. Reuben Clark Law School."
"Nu Skin Enterprises, Inc."," 							Ryan&nbsp;Napierski",43,2017,"                                 President"," 					 							Mr. Ryan Napierski serves as President of the Company. Prior to serving in this position, he served as President of our North Asia region since June 2014 and as President of Nu Skin Japan since June 2010. Mr. Napierski has fulfilled multiple leadership positions for Nu Skin since joining our company in 1995. Mr. Napierski has a Bachelor's degree in business, a Master's degree in business administration from Duke University and a Master's degree in international business from Goethe Universitat in Germany."
"Nu Skin Enterprises, Inc."," 							Ritch&nbsp;Wood",51,2017,"                                 Chief Executive Officer"," 					 							Mr. Ritch N. Wood has been appointed as Chief Executive Officer of the Company, effective March 7, 2017. He previously served as our Chief Financial Officer from November 2002 to March 2017. He was named CFO of the Year by Utah Business Magazine in 2010. Prior to his appointment as Chief Financial Officer, Mr. Wood served as Vice President, Finance from July 2002 to November 2002 and Vice President, New Market Development from 2001 to 2002. He joined our company in 1993 and has served in various capacities. Mr. Wood is a trustee of the Force for Good Foundation, a charitable organization that our company established to help drive our philanthropic efforts. Prior to joining us, he worked for the accounting firm of Grant Thornton LLP. Mr. Wood earned a B.S. and a Master of Accountancy degree from Brigham Young University."
"Nu Skin Enterprises, Inc."," 							M. Truman&nbsp;Hunt",57,null,"                                 "," 					 							Mr. M. Truman Hunt is no longer Vice Chairman of the Board of the Company., effective June 30, 2017. He also joined our board of directors when he was named Chief Executive Officer. Mr. Hunt has served in various positions with our company since 1994, including Executive Vice President from 2001 to 2003 and General Counsel from 1996 to 2003. From 2005 until 2008, Mr. Hunt served as chairman of the World Federation of Direct Selling Associations, a global trade association for the direct selling industry. Mr. Hunt also served as chairman of the board of directors for the United States Direct Selling Association from 2014 to 2015. He received a B.S. degree from Brigham Young University and a J.D. degree from the University of Utah."
"Nu Skin Enterprises, Inc."," 							Mark&nbsp;Lawrence",47,2017,"                                 Chief Financial Officer"," 					 							Mr. Mark H. Lawrence has been appointed as Chief Financial Officer of the Company, effective March 27, 2017. Lawrence served since June 2016 as vice president of finance for the Innovation Center at Vivint Smart Home, a privately owned home automation company. From October 2013 to May 2016, Mr. Lawrence was head of finance at Amazon Lab126, a consumer electronics research and development company that is a subsidiary of Amazon.com. He served from March 2013 to September 2013 as senior vice president of worldwide finance at Polycom, a voice and video communications company, and from 2002 to March 2013 he served in various financial positions at Brocade Communications Systems, a networking hardware, software and services company. Mr. Lawrence holds a bachelor's degree from Brigham Young University and a Master of Business Administration degree from the University of California, Davis."
"Nu Skin Enterprises, Inc."," 							Joseph&nbsp;Chang",64,2006,"                                 Executive Vice President - Product Development, Chief Scientific Officer"," 					 							Dr. Joseph Y. Chang Ph.D. serves as Chief Scientific Officer, Executive Vice President of Product Development of the company. . Dr. Chang served as President of our Pharmanex division from 2000 to 2006. Dr. Chang served as Vice President of Clinical Studies and Pharmacology of Pharmanex from 1997 until 2000. Dr. Chang has over 35 years of pharmaceutical experience. He received a B.S. degree from Portsmouth University and a Ph.D. degree from the University of London."
"Nu Skin Enterprises, Inc."," 							D.&nbsp;Dorny",53,2003,"                                 General Counsel, Secretary"," 					 							Mr. D. Matthew Dorny serves as General Counsel and Secretary of the company. Mr. Dorny previously served as Assistant General Counsel from 1998 to 2003. Prior to joining us, Mr. Dorny was a securities and business attorney in private practice in Salt Lake City, Utah. Mr. Dorny received B.A., M.B.A. and J.D. degrees from the University of Utah."
"Nu Skin Enterprises, Inc."," 							Daniel&nbsp;Campbell",62,null,"                                 Lead Independent Director"," 					 							Mr. Daniel W. Campbell serves as Lead Independent Director of the company. Mr. Campbell has been a Managing General Partner of EsNet, Ltd., a privately held investment company, since 1994. He has served on the Utah State Board of Regents for Higher Education since 2010 and currently serves as its Chair. From 1992 to 1994, Mr. Campbell was the Senior Vice President and Chief Financial Officer of WordPerfect Corporation, a software company, and prior to that was a partner of Price Waterhouse LLP. He received a B.S. degree from Brigham Young University."
"Nu Skin Enterprises, Inc."," 							Nevin&nbsp;Andersen",76,2008,"                                 Independent Director"," 					 							Mr. Nevin N. Andersen serves as an Independent Director of the company. Mr. Andersen is currently retired. Mr. Andersen previously served in various positions, including Senior Vice President and Chief Financial Officer, Vice President and Corporate Controller, and Director of Internal Audit, at Shaklee Corporation, a direct selling company, from 1979 to 2003, when he retired. He was asked to return to Shaklee Corporation for a period of time to serve as the Interim Chief Financial Officer and to help in the transition with a new Chief Financial Officer, which role he fulfilled from 2005 to 2008. Prior to initially working at Shaklee Corporation in 1979, he worked for Price Waterhouse & Co. and served as an officer in the U.S. Army Finance Corps. He received M.Acc. and B.S. degrees from Brigham Young University."
"Nu Skin Enterprises, Inc."," 							Andrew&nbsp;Lipman",65,1999,"                                 Independent Director"," 					 							Mr. Andrew D. Lipman serves as an Independent Director of the company. Mr. Lipman is a partner and head of the Telecommunications, Media and Technology Group at Morgan, Lewis & Bockius LLP, an international law firm that he joined in 2014. He previously held similar positions with Bingham McCutchen LLP from 2006 to 2014 and Swidler Berlin LLP from 1988 to 2006. From 2000 to 2013, Mr. Lipman served as a member of the board of directors of The Management Network Group, Inc., a telecommunications related consulting firm, and from 2007 to 2013, he served as a member of the board of directors of Sutron Corporation, a provider of hydrological and meteorological monitoring products. He received a B.A. degree from the University of Rochester and a J.D. degree from Stanford Law School."
"Nu Skin Enterprises, Inc."," 							Neil&nbsp;Offen",72,2011,"                                 Independent Director"," 					 							Mr. Neil H. Offen serves as an Independent Director of the company. Mr. Offen previously served as President and Chief Executive Officer of the United States Direct Selling Association from 1978 through 2011, when he retired. In addition, he served as secretary of the World Federation of Direct Selling Associations from 1978 to 2012 and as Vice Chairman of the Direct Selling Education Foundation from 1990 to 2011. Before joining the Direct Selling Association as a staff attorney in 1971, Mr. Offen was legislative and administrative assistant to a United States Congressman and, prior to that, served with the U.S. Department of State's Agency for International Development. Mr. Offen has published both legal and non-legal articles and has lectured on a variety of topics at numerous universities. Mr. Offen received a B.A. from Queens College and a J.D. degree from George Washington University. He is a member of the District of Columbia Bar."
"Nu Skin Enterprises, Inc."," 							Thomas&nbsp;Pisano",71,2008,"                                 Independent Director"," 					 							Mr. Thomas R. Pisano serves as an Independent Director of the company. He served as Chief Executive Officer and a director of Overseas Military Sales Corp., a marketer of motor vehicles, from 2005 until his retirement in 2010. From 1998 to 2004, he served as the Chief Operating Officer and a director of Overseas Military Sales Corp. From 1995 to 1997, he served as Vice President and Head of the International Division for The Topps Company, Inc., a sports publications and confectionery products company. Prior to that, he served in various positions, including Vice President of Global New Business Development, for Avon Products, Inc., a direct seller of personal care products, from 1969 to 1994. He received a B.S. from the Georgia Institute of Technology and an M.B.A. from Dartmouth College."
"Nu Skin Enterprises, Inc."," 							Zheqing&nbsp;Shen",37,2016,"                                 Independent Director"," 					 							Mr. Zheqing Shen is Independent Director of the Company. Mr. Shen is the founding member of ZQ Capital Limited, a boutique investment and advisory firm. Prior to founding ZQ Capital in 2015, Mr. Shen was managing director and head of the China Financial Institutions Business at Barclays from 2011 to 2015. From 2004 to 2010, he worked with Goldman Sachs as an investment banker in its New York and Hong Kong offices. In addition to his service on our Board, Mr. Shen has also served as a director of KFM Kingdom Holdings Limited, a company on the Hong Kong Stock Exchange, since 2016. Mr. Shen has a B.A. in mathematics and economics from Wesleyan University."
"Nu Skin Enterprises, Inc."," 							Edwina&nbsp;Woodbury",65,null,"                                 Independent Director"," 					 							Ms. Edwina D. Woodbury serves as Independent Director of the Company. Ms. Woodbury has been President and Chief Executive Officer of The Chapel Hill Press, Inc., a publishing services company, since 1999. Ms. Woodbury has over 20 years of experience in the direct selling and personal care products industries, having served at Avon Products, Inc. as Chief Financial and Administrative Officer and in other finance and operations positions from 1977 to 1998. From 1997 to 2015, Ms. Woodbury served as a member of the board of directors of RadioShack Corporation, a retail consumer electronics company. In addition, from to 2005 to 2010, Ms. Woodbury served as a member of the board of directors of R.H. Donnelley Corporation, a publishing and marketing company, and from 2000 to 2005, she served as a director of Click Commerce, Inc., a research solutions company. Ms. Woodbury has also served on the board of directors at the nonprofit Medical Foundation of North Carolina since 2009. She received a B.S.B.A from the University of North Carolina."
"Nu Skin Enterprises, Inc."," 							Scott&nbsp;Pond",null,null,"                                 Director - Investor Relations"," 					 							"
